"ID","TARGET"
520,0.00503986375406384
521,0.00304161245003343
522,0.00222860486246645
524,0.0940323173999786
525,0.00567625556141138
526,0.00200420757755637
528,0.0150273069739342
529,0.0213831067085266
531,0.0848028287291527
532,0.242768347263336
534,0.122678406536579
536,0.0496310107409954
539,0.089308463037014
540,0.0192782916128635
541,0.00215405249036849
542,0.111808843910694
545,0.0106377871707082
546,0.00253486772999167
552,0.0128961279988289
556,0.00139598338864744
557,0.00225532217882574
559,0.0110233649611473
562,0.015442868694663
563,0.0111686903983355
565,0.0385725237429142
569,0.00173559214454144
570,0.0840999484062195
574,0.0193687360733747
575,0.00726344482973218
585,0.00939977634698153
589,0.00847237184643745
590,0.0132502447813749
592,0.0100452397018671
593,0.0248231720179319
594,0.00790041126310825
595,0.0065678576938808
597,0.00226211897097528
601,0.00217518978752196
603,0.0145317828282714
604,0
605,0.0286568906158209
607,0.00274564721621573
608,0.0147468652576208
610,0.0229398217052221
612,0
613,0.0538343898952007
615,0.00265459297224879
616,0.227840706706047
617,0.0293725915253162
619,0.0117321824654937
620,0.141977056860924
621,0.00424309354275465
624,0.0297601632773876
625,0.00538153713569045
628,0.00331037817522883
629,0.206292152404785
630,0.0322083421051502
632,0.0230810418725014
634,0.00128601689357311
637,0.0131124686449766
638,0.021203963086009
642,0.0189417023211718
643,0.00463645812124014
644,0.0776179954409599
646,0.00137542001903057
655,0.0178259573876858
660,0.0192365571856499
664,0.0205499902367592
665,0.0628512650728226
666,0.00244620675221086
670,0.0978028029203415
671,0.258565187454224
672,0.00613338453695178
675,0.00174289825372398
676,0.0467062816023827
677,0.0359632968902588
678,0.00318995281122625
680,0.00310557847842574
683,0.152133122086525
684,0.013899901881814
685,0.0389319360256195
691,0.0884041413664818
693,0.00142828864045441
696,0.00116658408660442
698,0
699,0.0153080150485039
700,0.0158293526619673
703,0.00716423336416483
704,0.0208432842046022
705,0.00554415676742792
707,0.19288544356823
709,0.11161694675684
711,0.218017891049385
713,0.013296639546752
716,0.00200775777921081
719,0.00316874496638775
721,0.00901046022772789
722,0.00440136017277837
723,0.0131304496899247
724,0.00350289908237755
727,0.0015687138075009
728,0.0117646912112832
729,0.00207734270952642
733,0.00941163394600153
736,0.0100271459668875
739,0.0395459160208702
742,0.245508849620819
743,0.0138375572860241
744,0.00357813783921301
745,0.243790194392204
747,0.00996101088821888
749,0.024370213970542
750,0.0240033622831106
751,0.02971644513309
752,0
755,0.0042353724129498
756,0.00129026500508189
762,0.0296988300979137
763,0.0491594448685646
764,0.0210589487105608
765,0.0166158117353916
766,0.00648338114842772
769,0.0224244128912687
770,0.244643151760101
773,0.00556045118719339
774,0.0461617223918438
776,0.0122483400627971
777,0.0140981962904334
778,0.00517700333148241
779,0.00903556868433952
780,0.00190970685798675
781,0.0196976531296968
786,0.0523267537355423
788,0.00361075322143734
794,0.023624187335372
796,0.191225111484528
801,0.107160873711109
802,0.0221657883375883
803,0.00501486472785473
804,0.00257493206299841
805,0.00451522460207343
809,0.0292970929294825
810,0.080800861120224
817,0.0152183277532458
819,0.0117178941145539
821,0.0080445185303688
824,0.195675119757652
825,0.00585975777357817
826,0.167106717824936
830,0.00639631040394306
831,0.0271622929722071
832,0.0080615533515811
833,0.00954887177795172
837,0.0209341123700142
839,0.00117574923206121
840,0.00242565828375518
841,0.0404475927352905
842,0.0025130994617939
843,0.00238915323279798
844,0.0895730778574944
845,0.0155134107917547
848,0.0241938214749098
853,0.0135891474783421
854,0.00118520588148385
855,0.00264863576740026
856,0.0181578788906336
861,0.00538955209776759
865,0.0280407257378101
866,0
867,0.0049882042221725
870,0.00335951312445104
871,0.047223187983036
872,0.00906801130622625
873,0.0144826089963317
874,0.0496368706226349
875,0
876,0.00363809638656676
879,0.0153385065495968
880,0.00276995892636478
883,0.0165950525552034
884,0.0052171922288835
886,0.0166949480772018
890,0.00298619992099702
892,0.0264283027499914
893,0.0529393777251244
894,0.0348151661455631
895,0.0261535216122866
896,0.0293322075158358
897,0.00267513352446258
899,0.1547542065382
900,0.00721059739589691
901,0.00392565270885825
902,0.236188963055611
905,0.0081914346665144
912,0.0596766211092472
914,0.228792458772659
915,0.0539723783731461
917,0.0879311636090279
918,0.00317565817385912
919,0.008043073117733
921,0.00250328821130097
922,0.0144836511462927
923,0.00204610358923674
926,0.0014327596873045
929,0.00686790701001883
930,0.00791908334940672
931,0.0589315555989742
937,0.00273911375552416
938,0.0132658015936613
939,0.0322521403431892
941,0.0328030809760094
946,0
947,0.025642367079854
950,0.00292827957309783
951,0.00253041088581085
952,0.0135087324306369
953,0.01671970076859
954,0.00116776872891933
955,0.00660999864339828
956,0.202159255743027
957,0.0406829491257668
960,0.0356061980128288
963,0.310050815343857
966,0.0155904516577721
969,0.0247089639306068
971,0.00865623261779547
972,0.00307173025794327
975,0.00779844727367163
980,0.010033130645752
982,0.130914509296417
983,0.00237816665321589
985,0.0806961953639984
987,0
988,0.0067877066321671
991,0.0101045239716768
992,0
995,0.190370693802834
996,0.00307226623408496
998,0.00232272944413126
1001,0.188015803694725
1002,0.0073809614405036
1004,0.0129742519930005
1005,0.0430730767548084
1010,0.00194901530630887
1011,0.00142024678643793
1012,0.00234377128072083
1013,0.0274269971996546
1014,0.011566748842597
1015,0.0576610192656517
1016,0.0102689322084188
1022,0.00144855049438775
1023,0.0359037294983864
1024,0.00288394396193326
1025,0.0168625880032778
1026,0.160497799515724
1028,0.00599806336686015
1029,0.00503416685387492
1032,0.080800861120224
1034,0.0239103771746159
1036,0.012084954418242
1037,0.00163953669834882
1039,0.176327958703041
1042,0.00998936407268047
1045,0.0285910293459892
1046,0.025708444416523
1050,0.0115224942564964
1052,0
1055,0.013860585168004
1057,0.00399242620915174
1058,0.00224396190606058
1060,0.00193541776388884
1062,0.00742162950336933
1063,0.0320668034255505
1064,0.0375910773873329
1065,0.00894715543836355
1066,0.00460588512942195
1067,0.177029296755791
1068,0.0261913258582354
1070,0.0878918468952179
1072,0.0155687462538481
1077,0.225483164191246
1078,0.01063287910074
1079,0.00238679721951485
1081,0.038257785141468
1082,0.186046093702316
1093,0.00993890035897493
1094,0.0320595465600491
1102,0.0207344032824039
1103,0.081464484333992
1106,0.00342799723148346
1107,0.239861518144608
1112,0.0405135005712509
1113,0.00210903654806316
1114,0.029850410297513
1116,0.00419527385383844
1118,0.0180516988039017
1120,0.0229398217052221
1121,0.0321884118020535
1128,0.023231653496623
1130,0.0534233413636684
1132,0.00751336477696896
1135,0.00456581218168139
1138,0.0502686053514481
1139,0.00412250589579344
1141,0.0181462448090315
1143,0.161067098379135
1146,0.118543706834316
1148,0.017446244135499
1149,0.0174051448702812
1151,0.00796224735677242
1152,0.022087624296546
1153,0.008089454844594
1155,0.0199365522712469
1157,0.00226524984464049
1160,0.0117540126666427
1161,0.00333649455569685
1162,0.0265210494399071
1164,0.0584857277572155
1168,0.0124850310385227
1169,0.00338050583377481
1174,0.137843519449234
1176,0.00112541823182255
1177,0.253299444913864
1178,0.0156326089054346
1180,0.0109797222539783
1181,0.0381222553551197
1182,0.0315522514283657
1185,0.00888575986027718
1190,0.00748712290078402
1194,0.00278416788205504
1196,0.0280495770275593
1199,0.00962460786104202
1200,0.0179560072720051
1201,0.00587586080655456
1202,0.0363521352410316
1206,0.309856742620468
1207,0.0142157888039947
1208,0.00125367764849216
1212,0.0316686742007732
1216,0.00150387489702553
1219,0.00787712726742029
1221,0.0116069037467241
1222,0.00256573036313057
1225,0.0160305015742779
1227,0.0102984737604856
1230,0.00956009421497583
1231,0.0147964702919126
1232,0.0091188745573163
1233,0.00177553598769009
1234,0.054158840328455
1235,0.00886778812855482
1236,0.112607933580875
1237,0.00246475799940526
1238,0.0738755688071251
1239,0.0167029649019241
1240,0.0230048969388008
1241,0.00789760146290064
1244,0.040519192814827
1245,0.0286864954978228
1247,0.0100947935134172
1250,0.0134872132912278
1251,0.00192339706700295
1257,0.00739373452961445
1259,0.00197385321371257
1266,0.0752040520310402
1267,0.236998841166496
1268,0.0037904113996774
1270,0.317260563373566
1272,0.00856072641909122
1273,0.108699448406696
1276,0.0433769300580025
1278,0.00124613638035953
1279,0.0369531363248825
1283,0.0145077109336853
1284,0.0160301327705383
1286,0.00289778504520655
1289,0.0161718893796206
1290,0.00153537408914417
1292,0.00754319922998548
1293,0.0303180683404207
1294,0.209768146276474
1296,0.0936136990785599
1298,0.00839274656027555
1299,0.100639782845974
1301,0.0033406182192266
1304,0.0336809270083904
1306,0.0113028511404991
1308,0.0557881817221642
1310,0.0220863353461027
1311,0.00311144790612161
1312,0.056013323366642
1315,0.0030960007570684
1318,0.0618421509861946
1319,0.00309492950327694
1320,0.00207910872995853
1323,0.00388759258203208
1324,0.00913897063583136
1325,0.0221686456352472
1326,0.00540342926979065
1329,0.211089789867401
1331,0.0943935960531235
1332,0.00651022559031844
1335,0.00248602242209017
1336,0.18646577000618
1338,0.0347385816276073
1340,0.0889251604676247
1342,0.00226651108823717
1345,0.00856047961860895
1347,0.00234667188487947
1349,0.0160301327705383
1350,0.0324398502707481
1351,0.00253785238601267
1354,0.00234809331595898
1355,0.00772702973335981
1356,0.0129742519930005
1359,0.0323489308357239
1361,0.278387784957886
1362,0.203255653381348
1363,0.152219101786613
1365,0.00485346606001258
1366,0.0215899851173162
1367,0.0273633524775505
1368,0.00316925090737641
1369,0.00268261577002704
1370,0.0272868927568197
1371,0.0266961883753538
1372,0.171042367815971
1374,0.0105845173820853
1375,0.0953246504068375
1376,0.0361730940639973
1379,0
1380,0.00906801130622625
1383,0.017446244135499
1387,0.0632149055600166
1388,0.145762220025063
1389,0.00393275404348969
1390,0.0432563498616219
1394,0.0287597086280584
1396,0.1763546615839
1397,0.0233989711850882
1399,0.015602245926857
1400,0.0198346748948097
1402,0.141098022460938
1403,0.0251767355948687
1404,0.0683423355221748
1405,0.0407606214284897
1407,0.0113898515701294
1409,0.00794402696192265
1413,0
1415,0.0343274027109146
1416,0.0206831023097038
1418,0.00240157661028206
1422,0.00166514061857015
1423,0.00140711118001491
1425,0.00274421274662018
1428,0.0150757282972336
1429,0.00913562439382076
1430,0.017446244135499
1431,0.0453078225255013
1432,0.00390848610550165
1434,0.00151120114605874
1435,0.00202193693257868
1436,0.294163882732391
1438,0.00234115030616522
1443,0.0720869675278664
1445,0.0536962859332561
1446,0.0977430045604706
1453,0.0121374921873212
1456,0.0088037122040987
1458,0.017352307215333
1459,0.00148900260683149
1460,0.0169433802366257
1461,0.177745133638382
1462,0.199142634868622
1463,0.0162045434117317
1466,0.167858555912971
1467,0.0128788035362959
1469,0.0694079548120499
1470,0.00134709978010505
1471,0.160876139998436
1473,0.00699358154088259
1476,0.00825648568570614
1477,0.022607896476984
1481,0.017446244135499
1482,0.0335696898400784
1485,0.104431934654713
1486,0.218574225902557
1490,0.0306524951010942
1491,0.162505656480789
1493,0.00323520204983652
1494,0.0974569618701935
1500,0.00739533407613635
1504,0.0203705318272114
1506,0.00702535081654787
1509,0.00408905418589711
1512,0.0283575616776943
1514,0.0159905143082142
1518,0.0129742519930005
1520,0.00266830413602293
1522,0.0560886710882187
1525,0.162505656480789
1526,0.054178174585104
1529,0.190252751111984
1530,0.058295626193285
1532,0.0032801132183522
1533,0.0199206490069628
1537,0.0263417065143585
1542,0.0300230048596859
1544,0.0343473143875599
1545,0.211912646889687
1546,0.152219101786613
1549,0.140599802136421
1551,0.00200315867550671
1552,0.00234524998813868
1555,0.0204524509608746
1556,0.00235237111337483
1558,0.188015803694725
1560,0.00622864672914147
1561,0.0299885459244251
1562,0.00555486138910055
1563,0.0015160555485636
1566,0.0023483638651669
1568,0.0189381372183561
1570,0.00518510630354285
1575,0.110009983181953
1577,0.0154795898124576
1579,0.00385564030148089
1581,0.0112008973956108
1582,0.107409313321114
1585,0.0467561073601246
1586,0.00327505660243332
1587,0.00481473095715046
1593,0.0292904898524284
1597,0.102280758321285
1599,0.0183305442333221
1608,0
1609,0.017446244135499
1612,0.0282495208084583
1615,0.00208679516799748
1616,0.0168124716728926
1618,0.0257683582603931
1619,0.00261136936023831
1624,0.0109020294621587
1625,0.0753110945224762
1627,0.00944243744015694
1628,0.221375659108162
1635,0.00278929900377989
1636,0.0546256713569164
1637,0.0143422810360789
1640,0.0113159837201238
1642,0.00426872866228223
1645,0.0280407257378101
1647,0.00921735353767872
1648,0.197123423218727
1650,0.00458944775164127
1651,0.0699452683329582
1653,0.00952106062322855
1654,0.00240658782422543
1655,0.0232543293386698
1656,0.0236088056117296
1657,0.105388432741165
1659,0.138762846589088
1661,0.17924590408802
1662,0.0178589895367622
1663,0.105313070118427
1664,0.0373118110001087
1671,0.0153385065495968
1673,0.017446244135499
1674,0.010640230961144
1678,0.00415825145319104
1680,0.0143157448619604
1682,0.0326338969171047
1687,0.00178993016015738
1689,0.0032130996696651
1690,0.0125908581539989
1691,0.0181530769914389
1692,0.0313274674117565
1696,0.016135148704052
1701,0.0508920140564442
1702,0.0191250070929527
1705,0.00835554953664541
1707,0.0342089533805847
1711,0.0195719730108976
1714,0.0464549995958805
1715,0.149105727672577
1716,0.0351670384407043
1717,0.00599905895069242
1719,0.00337947136722505
1723,0.00258808513171971
1725,0.00261634076014161
1726,0.406254976987839
1728,0.00149468367453665
1730,0.00459212623536587
1731,0.00222467142157257
1736,0.00728862592950463
1742,0.255981534719467
1745,0.0873143747448921
1747,0.180917680263519
1749,0.0183303039520979
1750,0.0796990692615509
1751,0.00227387505583465
1752,0.0202227551490068
1753,0.115137562155724
1754,0.0159174129366875
1758,0.173852622509003
1759,0.0159686729311943
1760,0.00391859048977494
1761,0.0129742519930005
1763,0.0298794768750668
1765,0.0953494235873222
1767,0.0533836521208286
1768,0.00276493490673602
1769,0.00670977449044585
1774,0.0238399393856525
1775,0.0711579322814941
1776,0.0012895124964416
1777,0.0165085233747959
1779,0.0233350545167923
1780,0
1783,0.00563572952523828
1784,0
1785,0.00388752552680671
1789,0.0148026365786791
1790,0.0614364817738533
1792,0.00677658338099718
1793,0.0540634021162987
1795,0.0088540269061923
1796,0.012581299059093
1798,0.0356347560882568
1802,0.00761121558025479
1803,0.042790237814188
1805,0.00344558479264379
1806,0.0344583950936794
1809,0.0127758486196399
1810,0
1812,0.0169296208769083
1813,0.0690940842032433
1814,0.0785493701696396
1815,0.0195452366024256
1817,0.0205938573926687
1818,0.0477096401154995
1819,0.0150412796065211
1820,0.0116296550258994
1821,0.221209272742271
1823,0.0475613735616207
1826,0.0140896150842309
1827,0.0173530131578445
1829,0.207339644432068
1831,0.00254703545942903
1833,0.039384875446558
1834,0.00514087919145823
1837,0.0294125601649284
1838,0.00194970099255443
1839,0
1840,0.0172367338091135
1841,0.0147708412259817
1842,0.0245229508727789
1844,0.0388953387737274
1845,0.00926281325519085
1846,0.00135404313914478
1847,0.00239836517721415
1850,0.00217861379496753
1851,0.0334936156868935
1852,0.00122990901581943
1860,0.0427606292068958
1862,0.0514980405569077
1864,0.143273711204529
1865,0.00856348685920238
1866,0.02198226749897
1867,0.0376810505986214
1870,0.00899188965559006
1871,0.0217551309615374
1872,0.006412616930902
1873,0.00244572875089943
1874,0.112894244492054
1876,0.0348851978778839
1878,0.0275200586766005
1879,0.154561534523964
1884,0.0164749436080456
1885,0.00374539033509791
1888,0.0256222765892744
1893,0.0075770546682179
1897,0.0385264046490192
1901,0.0102985175326467
1902,0.00832822918891907
1903,0.00299658183939755
1905,0.0427112467586994
1907,0.0059736892580986
1908,0.241850584745407
1919,0.156576246023178
1921,0.184240251779556
1926,0.00759982876479626
1928,0.0124090099707246
1930,0.147576063871384
1933,0.0149434832856059
1934,0.00982690043747425
1935,0.0689417123794556
1939,0.202926188707352
1940,0.014951684512198
1942,0.00633018743246794
1943,0.00452624401077628
1945,0.0109034534543753
1946,0.0333807989954948
1948,0.0361204631626606
1949,0.014598723500967
1952,0.0203053578734398
1953,0.0274866260588169
1955,0.0109216524288058
1959,0
1963,0.00912347249686718
1965,0.00760595966130495
1967,0.013296639546752
1968,0.0200691167265177
1969,0
1970,0.0597277656197548
1973,0.0116876875981688
1977,0.257289886474609
1978,0.00484816031530499
1979,0
1988,0.0347609966993332
1991,0.0221241284161806
1994,0
1996,0.00392404804006219
1997,0.00665907049551606
1998,0.00505344429984689
2000,0.117612011730671
2002,0
2004,0.0279872696846724
2007,0.0424330160021782
2008,0.0101149696856737
2010,0.00375847448594868
2011,0.029861556366086
2012,0.0693888813257217
2015,0.00603118631988764
2018,0.00171026412863284
2019,0.00246470421552658
2023,0.0260837264358997
2024,0.049942459911108
2026,0.00613500084728003
2028,0.00568553758785129
2029,0.01063287910074
2031,0.00903556868433952
2033,0.0304674841463566
2034,0.0425582192838192
2037,0.183629274368286
2038,0.013296639546752
2039,0.0100267063826323
2040,0.00265077431686223
2042,0.00726019637659192
2045,0.0165339522063732
2048,0.0239201169461012
2049,0.0248459335416555
2050,0.0224650669842958
2057,0.033287525177002
2061,0.0215816162526608
2063,0.0609844140708447
2067,0.0140833435580134
2069,0.0229571089148521
2070,0.0162045434117317
2072,0.264326840639114
2073,0.0411395244300365
2075,0.00823841895908117
2076,0.111432708799839
2081,0.0185990631580353
2082,0.0953955203294754
2084,0.0750290080904961
2085,0.105355612933636
2086,0.022087624296546
2088,0.0345390476286411
2092,0.0928300991654396
2093,0.0111656151711941
2094,0.00205449922941625
2096,0.0808470174670219
2102,0.0150412796065211
2103,0.104397334158421
2104,0.0414199084043503
2108,0.138972193002701
2109,0.0279041435569525
2111,0.0353442095220089
2113,0.0174501594156027
2116,0.0486885085701942
2117,0.0289678908884525
2118,0.0151914823800325
2119,0.012154296040535
2120,0.0026949520688504
2121,0.0103384610265493
2124,0.0479804165661335
2125,0.0262108594179153
2126,0.00468032760545611
2127,0.235979154706001
2131,0.00114892947021872
2133,0.0316606089472771
2134,0.051800187677145
2136,0.00991048384457827
2137,0.0840965509414673
2139,0.0342776700854301
2144,0
2145,0.0179152302443981
2146,0.0751113370060921
2149,0.0271519627422094
2150,0.00374153489246964
2151,0.0566962361335754
2152,0.0134272063151002
2153,0.00256690825335681
2157,0.0654462203383446
2158,0.0123698422685266
2159,0.00363828497938812
2161,0.00303247501142323
2163,0.00439967215061188
2166,0.0343524478375912
2169,0.00583963142707944
2171,0.0862656906247139
2177,0
2179,0.0812027603387833
2182,0.0014778352342546
2184,0.166546359658241
2185,0.0309970751404762
2186,0.00350119033828378
2187,0.00444571347907186
2188,0.0201498623937368
2189,0.00385419721715152
2190,0.158574536442757
2194,0
2195,0.0100140199065208
2196,0.0198538564145565
2198,0.115824230015278
2199,0.0194275714457035
2200,0
2201,0.00802131090313196
2203,0.0546284653246403
2208,0.00959718972444534
2209,0.0149250142276287
2210,0.0124279633164406
2211,0.00279285828582942
2213,0.00933280028402805
2214,0.00749762961640954
2215,0.195823386311531
2216,0
2218,0.00505802780389786
2222,0.0341908968985081
2224,0.0018159948522225
2229,0.00295603717677295
2230,0.00646725436672568
2234,0.0272039640694857
2235,0.0166928879916668
2237,0.0104772746562958
2239,0.00280092819593847
2241,0.00436887750402093
2242,0.00300544709898531
2243,0.00420471094548702
2244,0.00196157931350172
2245,0.00115866947453469
2248,0.046020083129406
2251,0.0053143696859479
2253,0.218295976519585
2254,0.00340943620540202
2257,0.0024651144631207
2261,0.0698729455471039
2262,0.0109737114980817
2266,0.00781338196247816
2269,0.00296235270798206
2275,0.00825788360089064
2278,0.00847162958234549
2279,0.00623163115233183
2283,0.0075546563602984
2284,0.0443608909845352
2285,0.00283436593599617
2286,0.00151862960774451
2287,0.0845300927758217
2289,0.112050980329514
2290,0.108581140637398
2291,0.022087624296546
2293,0.0147029077634215
2300,0.0313166044652462
2301,0.0039736945182085
2302,0.131446272134781
2303,0.0185265634208918
2304,0.00188868539407849
2305,0.0366245843470097
2306,0.028079042211175
2307,0.0282495208084583
2308,0.139405637979507
2311,0.0292093493044376
2313,0.0433233380317688
2315,0
2316,0.0246626418083906
2318,0.195311427116394
2322,0
2323,0.00925686862319708
2325,0.0432293117046356
2327,0.0184173006564379
2328,0.0743404999375343
2329,0.0835562646389008
2330,0.0231732744723558
2332,0.00289187091402709
2333,0.00402372190728784
2334,0.0484860278666019
2337,0.0223141219466925
2338,0.0696302577853203
2341,0.129888534545898
2344,0.0375910773873329
2345,0.00681726541370153
2347,0.00498925754800439
2348,0.0205934979021549
2349,0.00250420277006924
2350,0.00329453079029918
2351,0.0275029093027115
2358,0.0523828640580177
2359,0.0660031586885452
2361,0.0187532864511013
2363,0.0143940271809697
2364,0.0048608323559165
2366,0
2369,0.00281747570261359
2370,0.167088806629181
2373,0.0394363254308701
2375,0.0124155739322305
2377,0.0344377607107162
2384,0.0584857277572155
2385,0.0121331196278334
2386,0.0472273416817188
2387,0.00131077796686441
2388,0.0455809645354748
2392,0.0127193843945861
2393,0.0274988524615765
2394,0.017446244135499
2395,0.0102540161460638
2396,0.015453914180398
2397,0.0247177053242922
2400,0.017446244135499
2401,0.0099854739382863
2403,0.0330250971019268
2407,0.0976753607392311
2408,0.0352299548685551
2410,0.00899328291416168
2414,0.12140641361475
2416,0.240252926945686
2421,0.00248017231933773
2422,0.0375910773873329
2423,0.0459612719714642
2425,0.0295492857694626
2430,0.0101174805313349
2433,0.00669781072065234
2434,0.0271871089935303
2437,0.0257737971842289
2438,0.00715751061215997
2439,0.0461719930171967
2440,0.0841603651642799
2442,0.0161939356476068
2444,0.013960225507617
2449,0.011609966866672
2456,0.0133415143936872
2458,0.02236258238554
2462,0.0107619538903236
2463,0.00735787022858858
2464,0.00268406001850963
2465,0.00882943533360958
2466,0.00395106431096792
2470,0.138991922140121
2476,0.00799029972404242
2478,0.0322593711316586
2482,0.205645307898521
2483,0.00802536029368639
2484,0.151658937335014
2487,0.00127066601999104
2488,0.0229542758315802
2493,0.00678920838981867
2494,0
2495,0.0352887399494648
2499,0.0202293805778027
2501,0.234914034605026
2503,0.0177799984812737
2504,0.0071670999750495
2507,0.0109737114980817
2509,0.0174594260752201
2511,0.0313907563686371
2512,0.0790239721536636
2515,0.00768496328964829
2516,0.00840334501117468
2517,0.00802536029368639
2521,0.225755661725998
2525,0.0013365427730605
2527,0.102511443197727
2528,0.00705224880948663
2529,0.012233903631568
2530,0
2531,0.141938656568527
2533,0
2537,0.0175691042095423
2538,0.0146603416651487
