ID,PREDICTION,TARGET
1799,0.0257927551866,0
1800,0.00475737638772,0
1801,0.0330266840756,0
1804,0.00217547081411,0
1807,0.00357126141898,0
1808,0.00239933095872,0
1811,0.039414294064,0
1816,0.166245192289,0
1822,0.0121233481914,0
1824,0.180801272392,0
1825,0.0531031265855,0
1828,0.197613254189,0
1830,0.0223301127553,0
1832,0.278926134109,0
1835,0.0172483008355,0
1836,0.0209185685962,0
1843,0.0202042087913,0
1848,0.0373046882451,0
1849,0.00689423456788,0
1853,0.0598045885563,0
1854,0.00795934256166,0
1855,0.0107530308887,0
1856,0.0230365674943,0
1857,0.0125808659941,0
1858,0.0135494619608,0
1859,0.00421376340091,0
1861,0.177872702479,0
1863,0.0210496094078,0
1868,0.273481994867,1
1869,0.0359116271138,0
1875,0.0435475446284,0
1877,0.0026480674278,0
1880,0.0165894478559,0
1881,0.003887508763,0
1882,0.0233226008713,0
1883,0.0384602472186,0
1886,0.0996671840549,0
1887,0.0253327786922,0
1889,0.015795674175,0
1890,0.0454444810748,0
1891,0.00762429926544,0
1892,0.0283456873149,0
1894,0.00852924771607,0
1895,0.00647956132889,0
1896,0.0519060306251,0
1898,0.0172483008355,0
1899,0.00158064579591,0
1900,0.0420447811484,0
1904,0.00839732028544,0
1906,0.0277069676667,0
1909,0.0032547749579,0
1910,0.00271682045422,0
1911,0.202340766788,0
1912,0.0069087529555,0
1913,0.0260160956532,0
1914,0.0129101471975,0
1915,0.00978743378073,0
1916,0.0088539076969,0
1917,0.00451910542324,0
1918,0.00115614931565,0
1920,0.0153361139819,0
1922,0.00324698956683,0
1923,0.166519731283,0
1924,0.193739145994,0
1925,0.00148959853686,0
1927,0.00209303107113,0
1929,0.0276609510183,0
1931,0.00311686354689,0
1932,0.024487901479,0
1936,0.0246109161526,0
1937,0.0139517663047,0
1938,0.00848570093513,0
1941,0.00759725505486,0
1944,0.00769298383966,0
1947,0.0095764445141,0
1950,0.198076501489,0
1951,0.0170841980726,0
1954,0.0635001882911,0
1956,0.00422893371433,0
1957,0.00334666902199,0
1958,0.00977492332458,0
1960,0.00742998113856,0
1961,0.0408000722528,0
1962,0.00302675319836,0
1964,0.00467130215839,0
1966,0.0273437295109,0
1971,0.168742224574,0
1972,0.0196810923517,0
1974,0.225087955594,1
1975,0.197559058666,0
1976,0.0667086318135,0
1980,0.0139556219801,0
1981,0.0354039594531,0
1982,0.00292771193199,0
1983,0.00673009920865,0
1984,0.00250474899076,0
1985,0.0184038411826,0
1986,0.0366487726569,0
1987,0.00236688600853,0
1989,0.0876523554325,0
1990,0.0931076928973,0
1992,0.126930937171,0
1993,0.0201907493174,0
1995,0.0086468057707,0
1999,0.00305216480047,0
2001,0.00882681552321,0
2003,0.14466945827,0
2005,0.0460971109569,0
2006,0.029344631359,0
2009,0.00247045047581,0
2013,0.0792241841555,0
2014,0.0102352136746,0
2016,0.00398929463699,0
2017,0.015226861462,0
2020,0.193980127573,0
2021,0.0160361584276,0
2022,0.00419890647754,0
2025,0.270314693451,1
2027,0.0225131586194,0
2030,0.0493294708431,0
2032,0.00608057621866,0
2035,0.0100462120026,0
2036,0.00678513664752,0
2041,0.0766924768686,0
2043,0.0132820084691,0
2044,0.00929200742394,0
2046,0.0410909019411,1
2047,0.0820994377136,0
2051,0.00212786835618,0
2052,0.00722641730681,0
2053,0.0769055336714,0
2054,0.0024230836425,0
2055,0.00805947650224,0
2056,0.178332358599,0
2058,0.0121440310031,0
2059,0.0821159183979,0
2060,0.0163144730031,0
2062,0.0747195109725,0
2064,0.0361107699573,0
2065,0.0248809102923,0
2066,0.0196236576885,0
2068,0.0259360019118,0
2071,0.00667834561318,0
2074,0.00705090910196,0
2077,0.00161016127095,0
2078,0.0950469896197,0
2079,0.00194963556714,0
2080,0.00503144506365,0
2083,0.00408165063709,0
2087,0.0100759388879,0
2089,0.0148158678785,0
2090,0.00215130741708,0
2091,0.00177938106935,0
2095,0.00174830132164,0
2097,0.00702265324071,0
2098,0.0272100623697,0
2099,0.00738974614069,0
2100,0.00751497456804,0
2101,0.0135770170018,0
2105,0.0226083938032,0
2106,0.0119129680097,0
2107,0.0136257214472,0
2110,0.0243561472744,0
2112,0.0146375382319,0
2114,0.0527383089066,0
2115,0.1901845783,0
2122,0.145121738315,0
2123,0.0580202080309,0
2128,0.00894828792661,0
2129,0.00807326752692,0
2130,0.0203244425356,0
2132,0.0035984555725,0
2135,0.0891369953752,0
2138,0.0180639792234,0
2140,0.171927616,0
2141,0.0464999489486,0
2142,0.0259453654289,0
2143,0.157728165388,0
2147,0.0372485369444,0
2148,0.00486170966178,0
2154,0.226238563657,0
2155,0.00184083869681,0
2156,0.00698506087065,0
2160,0.00823122542351,0
2162,0.0126323960721,0
2164,0.00162690423895,0
2165,0.0172483008355,0
2167,0.0700572058558,0
2168,0.0760402306914,0
2170,0.00522998441011,0
2172,0.0132266590372,0
2173,0.0176547281444,0
2174,0.00567759992555,0
2175,0.0158017668873,0
2176,0.00221915193833,0
2178,0.133968561888,0
2180,0.26085716486,0
2181,0.00238826568238,0
2183,0.0135131226853,0
2191,0.00280983233824,0
2192,0.00243202992715,0
2193,0.0022216483485,0
2197,0.00467573106289,0
2202,0.0233174487948,0
2204,0.03485558182,0
2205,0.00771458260715,0
2206,0.0519000440836,0
2207,0.00266212481074,0
2212,0.00663657626137,0
2217,0.0338628962636,0
2219,0.0391667447984,0
2220,0.00350889703259,0
2221,0.00488786585629,0
2223,0.0361073873937,0
2225,0.0014595760731,0
2226,0.0490065328777,0
2227,0.00231237849221,0
2228,0.0111763412133,0
