ID,TARGET
251,0.00149064988364
255,0.0916116088629
256,0.0225262921304
257,0.077579498291
260,0.17699547112
261,0.00304758362472
263,0.238692805171
264,0.176264002919
267,0.00688866944984
268,0.0165119189769
272,0.00683128554374
274,0.00629876554012
275,0.0042241923511
277,0.276054233313
278,0.323012053967
280,0.00546124204993
281,0.0226767044514
282,0.0925783887506
283,0.0106349475682
284,0.0605862960219
286,0.0181850194931
290,0.0165985785425
291,0.03362827003
293,0.0326484702528
295,0.0770903080702
297,0.00135859521106
298,0.0792829394341
300,0.00277204811573
304,0.0037398035638
305,0.00402556359768
308,0.00294135371223
309,0.00658497586846
310,0.00565285002813
312,0.0327786430717
313,0.166690587997
315,0.00830787792802
317,0.0225148834288
318,0.0305720549077
321,0.0113184936345
323,0.0704775750637
325,0.00980768632144
326,0.0121088642627
327,0.0206869803369
328,0.0551138371229
329,0.0235540494323
330,0.0024570140522
331,0.00980599038303
334,0.0425377488136
335,0.00896859541535
336,0.0594747811556
337,0.00316950120032
338,0.0506484992802
339,0.0129190748557
341,0.165560275316
343,0.00687705213204
346,0.00264185667038
348,0.00279874633998
350,0.193037599325
351,0.00195375015028
352,0.0142671084031
357,0.0503087118268
358,0.00999647006392
360,0.00557107850909
361,0.0121408645064
364,0.0173555798829
365,0.0315860658884
366,0.0167252961546
367,0.00510063720867
368,0.00543207209557
370,0.00276867253706
372,0.00262960861437
376,0.00113759713713
377,0.00330543052405
379,0.0164940413088
380,0.00947280693799
381,0.0979593247175
385,0.0145080946386
386,0.0334587544203
389,0.0570720434189
391,0.0493303649127
392,0.00429313071072
393,0.0113214505836
395,0.0198018457741
396,0.00808748509735
397,0.00159334181808
398,0.0204271879047
399,0.0465719439089
400,0.00845554471016
401,0.0107174506411
403,0.00619189068675
405,0.0270624570549
406,0.0237170848995
409,0.00718083092943
411,0.0132135646418
413,0.00259266234934
418,0.00334661849774
419,0.00828938372433
422,0.0142671084031
424,0.218916893005
425,0.0261494312435
427,0.00263237114996
430,0.00122431013733
431,0.013016441837
434,0.0121054165065
435,0.0264014210552
437,0.0700357854366
438,0.00154699292034
439,0.118867084384
442,0.00981288868934
446,0.0135009950027
450,0.0435415655375
451,0.0121135143563
452,0.00889196246862
454,0.0013959229691
455,0.00329611613415
463,0.0130827315152
464,0.0114058945328
465,0.00297927972861
467,0.141614973545
468,0.0301185604185
470,0.0110040092841
472,0.233013048768
473,0.017023012042
475,0.00402347743511
476,0.00327215599827
479,0.0142763108015
481,0.00311295152642
483,0.0352866202593
484,0.00906714517623
486,0.0333007611334
487,0.00188004481606
491,0.0200391095132
494,0.00822889711708
495,0.00165970076341
497,0.0178975816816
498,0.00359672866762
499,0.00946957524866
503,0.0260790027678
504,0.0241756364703
505,0.00544969178736
506,0.00556735182181
507,0.0156454890966
508,0.0772189348936
509,0.0302077196538
510,0.00572848599404
511,0.00748248863965
512,0.019045136869
516,0.00199375511147
518,0.0331705473363
519,0.00621786527336
520,0.00652517704293
521,0.00307841855101
522,0.00268090469763
524,0.0892295539379
525,0.00533772492781
526,0.0023057081271
528,0.0136278476566
529,0.0213089305907
531,0.0821031033993
532,0.266045212746
534,0.128838628531
536,0.0586143098772
539,0.0857711955905
540,0.017528064549
541,0.00182933127508
542,0.0963321998715
545,0.0104350121692
546,0.00287138507701
552,0.0129060512409
556,0.00151702866424
557,0.00244470266625
559,0.011975207366
562,0.0172974132001
563,0.0129591645673
565,0.0405501872301
569,0.00188578013331
570,0.0812951922417
574,0.0176981911063
575,0.00835120677948
585,0.0098748896271
589,0.00852791499346
590,0.0144122065976
592,0.00901131518185
593,0.0271921735257
594,0.00685945292935
595,0.00663476111367
597,0.00244842213579
601,0.00226376089267
603,0.0117631144822
604,0.00126129609998
605,0.0318040773273
607,0.00237685046159
608,0.017214640975
610,0.0207738671452
612,0.0266673322767
613,0.0591630861163
615,0.00236165639944
616,0.264841109514
617,0.0277464836836
619,0.0112570943311
620,0.132621586323
621,0.00419922638685
624,0.0268171280622
625,0.00771306455135
628,0.00338950194418
629,0.188135176897
630,0.0283834468573
632,0.0270361565053
634,0.00137560255826
637,0.0123940492049
638,0.019773516804
642,0.0197355654091
643,0.00554273184389
644,0.0770444497466
646,0.0012344752904
655,0.0162217989564
660,0.0177557691932
664,0.0192107204348
665,0.0676582455635
666,0.00208535511047
670,0.0843815803528
671,0.267486006021
672,0.00699651194736
675,0.00285609997809
676,0.0500944666564
677,0.0326428413391
678,0.00499511742964
680,0.00337674468756
683,0.143747121096
684,0.0115564242005
685,0.0381021201611
691,0.095044106245
693,0.00150412111543
696,0.00131190812681
698,0.00428023096174
699,0.0136427702382
700,0.014367826283
703,0.00671541225165
704,0.0197783485055
705,0.00554974842817
707,0.174099966884
709,0.103119969368
711,0.197968453169
713,0.012114665471
716,0.00182376906741
719,0.0025225460995
721,0.00883888546377
722,0.00505382753909
723,0.0149931833148
724,0.00370798399672
727,0.00158942583948
728,0.011314230971
729,0.00217817327939
733,0.00883386004716
736,0.0107231168076
739,0.0423299893737
742,0.251864790916
743,0.013896998018
744,0.00311204348691
745,0.245822459459
747,0.00663533667102
749,0.0203246083111
750,0.0204462632537
751,0.0293456111103
752,0.00359897129238
755,0.00463332375512
756,0.00140214175917
762,0.0324011966586
763,0.0528655014932
764,0.0205134991556
765,0.0152631970122
766,0.00708769075572
769,0.0245465226471
770,0.188973858953
773,0.00658889533952
774,0.0461503155529
776,0.0122164543718
777,0.013618350029
778,0.00445312913507
779,0.00973010156304
780,0.00176876457408
781,0.0228019747883
786,0.0472642928362
788,0.00456463545561
794,0.020974598825
796,0.193123176694
801,0.106654584408
802,0.0220311060548
803,0.00437293527648
804,0.00256780860946
805,0.00385603494942
809,0.026779724285
810,0.0766597241163
817,0.0124119222164
819,0.0106189297512
821,0.00683890935034
824,0.210023358464
825,0.00622847210616
826,0.143830806017
830,0.00759096303955
831,0.0192520152777
832,0.0103902667761
833,0.0107665713876
837,0.0185441616923
839,0.00131741352379
840,0.00213157711551
841,0.0403224863112
842,0.00280554010533
843,0.00274943094701
844,0.0928063616157
845,0.0131767746061
848,0.0246035661548
853,0.0138667011634
854,0.00107078521978
855,0.00243591982871
856,0.0163920838386
861,0.00549610052258
865,0.0265734437853
866,0.00132281705737
867,0.00716600194573
870,0.00296117202379
871,0.0473074056208
872,0.00937421247363
873,0.0127689614892
874,0.054042764008
875,0.0045291739516
876,0.00390403391793
879,0.0136113455519
880,0.00241649476811
883,0.0189379118383
884,0.00572775537148
886,0.0180113706738
890,0.00290241115727
892,0.0265559256077
893,0.0482852309942
894,0.0320441834629
895,0.0249018352479
896,0.0274890586734
897,0.00251160166226
899,0.17650026083
900,0.00852995365858
901,0.0038400052581
902,0.226232469082
905,0.0093287108466
912,0.0707503557205
914,0.236199691892
915,0.055778902024
917,0.128551542759
918,0.00300217652693
919,0.00687308423221
921,0.00276262918487
922,0.0140703804791
923,0.00270765041932
926,0.00141296233051
929,0.00576981529593
930,0.00695199286565
931,0.0496584996581
937,0.00251322146505
938,0.014462296851
939,0.0262629054487
941,0.0348701775074
946,0.00575315067545
947,0.025264006108
950,0.00336064398289
951,0.00298922788352
952,0.0116037037224
953,0.0179255567491
954,0.00105305074248
955,0.00662474473938
956,0.186609521508
957,0.0406360886991
960,0.0389852412045
963,0.286028951406
966,0.0184060763568
969,0.0324747413397
971,0.00806501880288
972,0.00268107606098
975,0.00866072904319
980,0.0101271867752
982,0.120904639363
983,0.00310195074417
985,0.103022582829
987,0.00762081844732
988,0.00486828293651
991,0.0100174648687
992,0.00135109410621
995,0.169239640236
996,0.00340463174507
998,0.00253018806688
1001,0.198484376073
1002,0.00827371515334
1004,0.0120408013463
1005,0.0488327145576
1010,0.00179184658919
1011,0.00132316933013
1012,0.00212450698018
1013,0.0305581539869
1014,0.0132379075512
1015,0.0564407743514
1016,0.00950720347464
1022,0.00196275813505
1023,0.0380270220339
1024,0.00299964775331
1025,0.0156484134495
1026,0.131965070963
1028,0.00680286437273
1029,0.00714237429202
1032,0.076534897089
1034,0.0248907841742
1036,0.011231594719
1037,0.00229545589536
1039,0.138713553548
1042,0.00869229994714
1045,0.0273475348949
1046,0.0250277295709
1050,0.00979112181813
1052,0.0191457662731
1055,0.0124960113317
1057,0.00445042550564
1058,0.00197574216872
1060,0.00176596734673
1062,0.00785570871085
1063,0.0295077674091
1064,0.035439889878
1065,0.0136798890308
1066,0.00424368167296
1067,0.176388889551
1068,0.0268195085227
1070,0.0865204632282
1072,0.0188187789172
1077,0.237299367785
1078,0.0104376319796
1079,0.00249512004666
1081,0.0422640219331
1082,0.196554020047
1093,0.0105521623045
1094,0.0297340527177
1102,0.0168140865862
1103,0.0922759622335
1106,0.00593671016395
1107,0.245133221149
1112,0.0424322187901
1113,0.00221969583072
1114,0.019827241078
1116,0.0043922951445
1118,0.0197572745383
1120,0.0207738671452
1121,0.0337888970971
1128,0.0251833964139
1130,0.0493640340865
1132,0.00670109083876
1135,0.00536831002682
1138,0.0459533259273
1139,0.00421679578722
1141,0.017023012042
1143,0.176203235984
1146,0.130840912461
1148,0.0142671084031
1149,0.0177454333752
1151,0.00912600103766
1152,0.0192041620612
1153,0.00731935398653
1155,0.0236579813063
1157,0.00243363506161
1160,0.0115728182718
1161,0.00370712508447
1162,0.0245047975332
1164,0.0539225637913
1168,0.0137673281133
1169,0.00336571480148
1174,0.136259183288
1176,0.00142558244988
1177,0.258380681276
1178,0.0154769169167
1180,0.0144549561664
1181,0.0402265079319
1182,0.0395657941699
1185,0.00926730316132
1190,0.00634414702654
1194,0.00262620183639
1196,0.0286272168159
1199,0.00807464960963
1200,0.0173241533339
1201,0.00617649639025
1202,0.0323040597141
1206,0.293335556984
1207,0.017137112096
1208,0.00118824478704
1212,0.0290228445083
1216,0.00151569815353
1219,0.0104216430336
1221,0.0106038507074
1222,0.00217151199467
1225,0.0148061439395
1227,0.00899751763791
1230,0.0113560529426
1231,0.0130369244143
1232,0.00837519951165
1233,0.00201599509455
1234,0.0512499585748
1235,0.00928830355406
1236,0.107482977211
1237,0.00230170413852
1238,0.074328482151
1239,0.0152848511934
1240,0.0280172079802
1241,0.00670285895467
1244,0.0467336699367
1245,0.0322353392839
1247,0.00884293671697
1250,0.0155300432816
1251,0.00212135654874
1257,0.00666202930734
1259,0.00180132850073
1266,0.0822612196207
1267,0.248112276196
1268,0.00393779762089
1270,0.306377857924
1272,0.00849765539169
1273,0.119335137308
1276,0.0376259721816
1278,0.0012452963274
1279,0.0446508713067
1283,0.0141780795529
1284,0.01404565759
1286,0.00360179529525
1289,0.0176826119423
1290,0.00250981538557
1292,0.00682630809024
1293,0.0269412249327
1294,0.206098660827
1296,0.0735319703817
1298,0.0091888057068
1299,0.103399127722
1301,0.00330075249076
1304,0.0433507338166
1306,0.0129567654803
1308,0.0673250108957
1310,0.0226294882596
1311,0.00343651464209
1312,0.0547573491931
1315,0.00264894799329
1318,0.052530284971
1319,0.0038216994144
1320,0.00222504767589
1323,0.00442778877914
1324,0.0101218614727
1325,0.0250873360783
1326,0.00741784088314
1329,0.224917203188
1331,0.0991162881255
1332,0.00986137893051
1335,0.00201130029745
1336,0.198223307729
1338,0.0309540648013
1340,0.0853416994214
1342,0.00223375298083
1345,0.00815413985401
1347,0.00240558572114
1349,0.01404565759
1350,0.049179777503
1351,0.00325719476677
1354,0.00260630156845
1355,0.00927289668471
1356,0.0120408013463
1359,0.0317717604339
1361,0.298187553883
1362,0.213939115405
1363,0.139342457056
1365,0.00597879011184
1366,0.0224824920297
1367,0.0252525918186
1368,0.003005012637
1369,0.00298601947725
1370,0.0279544703662
1371,0.0227651912719
1372,0.191955372691
1374,0.00984472036362
1375,0.097305342555
1376,0.0394555479288
1379,0.00278198602609
1380,0.00908348150551
1383,0.0142671084031
1387,0.0668187513947
1388,0.183108285069
1389,0.00349628180265
1390,0.0470821410418
1394,0.0321810655296
1396,0.179129198194
1397,0.0255979038775
1399,0.0132260574028
1400,0.0193110164255
1402,0.132167518139
1403,0.0328969918191
1404,0.0661101266742
1405,0.052040245384
1407,0.00896425358951
1409,0.00832556467503
1413,0.00170507957228
1415,0.0333536341786
1416,0.0212896801531
1418,0.00251821568236
1422,0.00151812448166
1423,0.00156076066196
1425,0.00280946469866
1428,0.013891085051
1429,0.00926600955427
1430,0.0142671084031
1431,0.0498438701034
1432,0.00407298933715
1434,0.00157308531925
1435,0.00239810650237
1436,0.301335990429
1438,0.00230593676679
1443,0.0657878965139
1445,0.0405572503805
1446,0.0931440144777
1453,0.00863405689597
1456,0.00740254344419
1458,0.0218712743372
1459,0.00209956546314
1460,0.0182315018028
1461,0.168944299221
1462,0.233220472932
1463,0.0132589256391
1466,0.18047465384
1467,0.0219448301941
1469,0.0726143345237
1470,0.00171383516863
1471,0.165167987347
1473,0.00775868352503
1476,0.00771530950442
1477,0.0217340998352
1481,0.0142671084031
1482,0.0340500660241
1485,0.0971836596727
1486,0.2200922966
1490,0.0321801900864
1491,0.158092066646
1493,0.00351902330294
1494,0.0983205959201
1500,0.00899077765644
1504,0.0209042169154
1506,0.00634257309139
1509,0.00459078885615
1512,0.02894080244
1514,0.0153071032837
1518,0.0120121585205
1520,0.00209382269531
1522,0.0493146553636
1525,0.163927048445
1526,0.0518603287637
1529,0.204917639494
1530,0.0703083723783
1532,0.00303618889302
1533,0.0190307758749
1537,0.0295346137136
1542,0.0265119764954
1544,0.0360391065478
1545,0.221717998385
1546,0.139342457056
1549,0.132111534476
1551,0.00241280067712
1552,0.0025198594667
1555,0.0178895387799
1556,0.00215691421181
1558,0.197690859437
1560,0.00544961122796
1561,0.0276600923389
1562,0.00625006482005
1563,0.00152631045785
1566,0.00245746062137
1568,0.0184130296111
1570,0.00445758271962
1575,0.111796677113
1577,0.0187760926783
1579,0.00436138315126
1581,0.0110972393304
1582,0.0975748673081
1585,0.0433424785733
1586,0.00374687835574
1587,0.00527414632961
1593,0.0303510073572
1597,0.111619569361
1599,0.0165859814733
1608,0.00344675034285
1609,0.0142671084031
1612,0.0279651414603
1615,0.00222464604303
1616,0.0168763007969
1618,0.027135964483
1619,0.00221059611067
1624,0.00913653988391
1625,0.0794159397483
1627,0.00874719582498
1628,0.233814522624
1635,0.00249257264659
1636,0.0640195831656
1637,0.0126826930791
1640,0.0110231647268
1642,0.00480118440464
1645,0.0268848221749
1647,0.00830745510757
1648,0.188070565462
1650,0.00343082007021
1651,0.0670435726643
1653,0.00981685332954
1654,0.00229870900512
1655,0.0163284447044
1656,0.0216330308467
1657,0.0979027822614
1659,0.117203205824
1661,0.161285251379
1662,0.0164743270725
1663,0.0980830416083
1664,0.0405359826982
1671,0.0135619733483
1673,0.0142671084031
1674,0.0110499672592
1678,0.00513902399689
1680,0.0127785922959
1682,0.0348400771618
1687,0.00188308232464
1689,0.00363420275971
1690,0.0142683302984
1691,0.0187126994133
1692,0.0323597975075
1696,0.0134106473997
1701,0.0579076819122
1702,0.0157030951232
1705,0.00754240015522
1707,0.0347047895193
1711,0.0176528207958
1714,0.0526084415615
1715,0.142391338944
1716,0.0339031256735
1717,0.00737643800676
1719,0.00347088603303
1723,0.00245685339905
1725,0.00281674484722
1726,0.353657901287
1728,0.00123587308917
1730,0.00433863000944
1731,0.00244628149085
1736,0.00692091975361
1742,0.253948748112
1745,0.0947751700878
1747,0.173741713166
1749,0.0183564182371
1750,0.0680547207594
1751,0.00282441428863
1752,0.0204973835498
1753,0.142644703388
1754,0.0136589352041
1758,0.183507755399
1759,0.0197612680495
1760,0.00378068792634
1761,0.0120408013463
1763,0.0308224502951
1765,0.0922635048628
1767,0.0542926602066
1768,0.00323958089575
1769,0.00854819174856
1774,0.0237817969173
1775,0.0683953389525
1776,0.00134331802838
1777,0.0183707047254
1779,0.0230472963303
1780,0.00207308470272
1783,0.00570305343717
1784,0.00316134886816
1785,0.0037535817828
1789,0.012810125947
1790,0.0526440031826
1792,0.00666689220816
1793,0.0525745041668
1795,0.00884600076824
1796,0.0115096811205
1798,0.0279774591327
1802,0.00864048674703
1803,0.0441492721438
1805,0.00350372493267
1806,0.0338616669178
1809,0.014463393949
1810,0.00155528902542
1812,0.0221845787019
1813,0.0728379487991
1814,0.0825642645359
1815,0.0132193583995
1817,0.0179397761822
1818,0.0340771786869
1819,0.0143471648917
1820,0.012017024681
1821,0.195422977209
1823,0.0540100187063
1826,0.0141391130164
1827,0.01823797822
1829,0.190770670772
1831,0.00296651222743
1833,0.0354572273791
1834,0.00640167202801
1837,0.0329169295728
1838,0.00176046194974
1839,0.00295393308625
1840,0.0193680319935
1841,0.0155547047034
1842,0.0269725844264
1844,0.0322891063988
1845,0.00938580557704
1846,0.00159177090973
1847,0.00237359758466
1850,0.0022857687436
1851,0.0324468500912
1852,0.00126507389359
1860,0.0346103422344
1862,0.046290487051
1864,0.148192062974
1865,0.00848207622766
1866,0.0207477249205
1867,0.0387649871409
1870,0.0166466794908
1871,0.0215339660645
1872,0.00632544886321
1873,0.00218921341002
1874,0.106645658612
1876,0.042379591614
1878,0.0245105661452
1879,0.144248738885
1884,0.0194086693227
1885,0.00380694679916
1888,0.0257603619248
1893,0.00820399541408
1897,0.0312324482948
1901,0.0104324053973
1902,0.00834896136075
1903,0.00260849343613
1905,0.0463325381279
1907,0.00546228932217
1908,0.249428585172
1919,0.169367238879
1921,0.183763846755
1926,0.00643392652273
1928,0.0125109730288
1930,0.141614973545
1933,0.0160749237984
1934,0.0134483315051
1935,0.0661201551557
1939,0.217470169067
1940,0.013930185698
1942,0.00573398172855
1943,0.00534045370296
1945,0.0111861368641
1946,0.0361807532609
1948,0.0308338142931
1949,0.0139105254784
1952,0.0240468271077
1953,0.0224014744163
1955,0.0103023825213
1959,0.04272435233
1963,0.0089839939028
1965,0.00757909333333
1967,0.0120942462236
1968,0.0192759074271
1969,0.00354364141822
1970,0.061351981014
1973,0.00967795401812
1977,0.276228249073
1978,0.00469729024917
1979,0.00271181040443
1988,0.0330748409033
1991,0.026174781844
1994,0.00152434082702
1996,0.0040722838603
1997,0.0074266763404
1998,0.00630092760548
2000,0.146308124065
2002,0.00732232397422
2004,0.0260392464697
2007,0.0393721610308
2008,0.00919017661363
2010,0.00483194738626
2011,0.024325909093
2012,0.0621436499059
2015,0.00854098424315
2018,0.00257677165791
2019,0.00232503027655
2023,0.0283025167882
2024,0.056178342551
2026,0.00651743402705
2028,0.00511778239161
2029,0.0104376319796
2031,0.00973010156304
2033,0.0267059672624
2034,0.0629323273897
2037,0.185253843665
2038,0.0120942462236
2039,0.0101449368522
2040,0.00261384691112
2042,0.00658551882952
2045,0.0207301974297
2048,0.0231231320649
2049,0.0266312081367
2050,0.0254760086536
2057,0.0360413901508
2061,0.0173443518579
2063,0.0587757006288
2067,0.0148469759151
2069,0.0228815209121
2070,0.0132069885731
2072,0.288276642561
2073,0.0532381534576
2075,0.00734682707116
2076,0.106380142272
2081,0.0172346141189
2082,0.0817702263594
2084,0.100785367191
2085,0.0943705737591
2086,0.0192041620612
2088,0.0443270541728
2092,0.0903600379825
2093,0.00786991696805
2094,0.00229040510021
2096,0.0943860188127
2102,0.013988901861
2103,0.090211905539
2104,0.0426622964442
2108,0.125708326697
2109,0.0324873439968
2111,0.0358995422721
2113,0.0179784521461
2116,0.0473847016692
2117,0.0266927443445
2118,0.0158721841872
2119,0.0107173295692
2120,0.00237114867195
2121,0.0125433513895
2124,0.054530184716
2125,0.0279262363911
2126,0.00548027502373
2127,0.231840103865
2131,0.00109251588583
2133,0.0365302301943
2134,0.0419492088258
2136,0.0113626448438
2137,0.0796207785606
2139,0.0346708334982
2144,0.00145173561759
2145,0.0168119966984
2146,0.0723160654306
2149,0.0198948252946
2150,0.00348610151559
2151,0.0453422926366
2152,0.0112445559353
2153,0.00227711885236
2157,0.0641089230776
2158,0.0130559680983
2159,0.00365952774882
2161,0.00304666743614
2163,0.00576949492097
2166,0.0383953377604
2169,0.00599599117413
2171,0.0823403969407
2177,0.0159581657499
2179,0.0769583210349
2182,0.00160633656196
2184,0.17538665235
2185,0.0273630544543
2186,0.00386617402546
2187,0.00477001676336
2188,0.0192557964474
2189,0.00356913567521
2190,0.152507796884
2194,0.0036637133453
2195,0.00991497281939
2196,0.017786802724
2198,0.124107860029
2199,0.0207123253495
2200,0.00286814221181
2201,0.00622858153656
2203,0.0599739551544
2208,0.00908738281578
2209,0.0166523419321
2210,0.0109014436603
2211,0.00295023317449
2213,0.00818154774606
2214,0.00726126134396
2215,0.211902633309
2216,0.00317926541902
2218,0.00528230564669
2222,0.0358922071755
2224,0.00216531986371
2229,0.00319339800626
2230,0.00694756675512
2234,0.0377890206873
2235,0.0155215645209
2237,0.0103706913069
2239,0.00299827149138
2241,0.00434303982183
2242,0.00312007009052
2243,0.00518716592342
2244,0.00183725962415
2245,0.00148359523155
2248,0.0633304789662
2251,0.00599820073694
2253,0.202046766877
2254,0.00282043521293
2257,0.00198839837685
2261,0.0612868517637
2262,0.0101014329121
2266,0.00847877096385
2269,0.00319656333886
2275,0.00871456041932
2278,0.00857914239168
2279,0.00702961767092
2283,0.00833491515368
2284,0.0430884249508
2285,0.00272608897649
2286,0.00169206038117
2287,0.0925581082702
2289,0.101594343781
2290,0.10477565974
2291,0.0192041620612
2293,0.0130116473883
2300,0.0308429580182
2301,0.0039635640569
2302,0.0952459573746
2303,0.0216169022024
2304,0.00179336580914
2305,0.0363777056336
2306,0.0263948477805
2307,0.0279651414603
2308,0.137965604663
2311,0.03062229231
2313,0.0407310836017
2315,0.00165772333276
2316,0.0332614183426
2318,0.21442823112
2322,0.00827394146472
2323,0.0103447660804
2325,0.0437155105174
2327,0.0170545838773
2328,0.0788007080555
2329,0.0744520053267
2330,0.023395575583
2332,0.00249140802771
2333,0.00412413850427
2334,0.0458373948932
2337,0.0199797675014
2338,0.0721249058843
2341,0.125634282827
2344,0.035439889878
2345,0.00627550575882
2347,0.00460368022323
2348,0.021213106811
2349,0.00268404860981
2350,0.00440379651263
2351,0.028453623876
2358,0.0487727187574
2359,0.0582368187606
2361,0.022050941363
2363,0.0164317321032
2364,0.00617133686319
2366,0.083425283432
2369,0.00288904039189
2370,0.200336560607
2373,0.0442842319608
2375,0.0122659010813
2377,0.034834060818
2384,0.0539225637913
2385,0.0109791550785
2386,0.0502660647035
2387,0.00120972364675
2388,0.0314916186035
2392,0.0123933032155
2393,0.026375470683
2394,0.0142671084031
2395,0.012722116895
2396,0.0146086132154
2397,0.0207567811012
2400,0.0142671084031
2401,0.0108451442793
2403,0.0319723412395
2407,0.0958343073726
2408,0.0391034856439
2410,0.00717165367678
2414,0.154158547521
2416,0.247167274356
2421,0.00249378103763
2422,0.035439889878
2423,0.0426517389715
2425,0.0325711816549
2430,0.0108677940443
2433,0.00670595560223
2434,0.0235137660056
2437,0.0264919642359
2438,0.00709218578413
2439,0.0460383482277
2440,0.0735154673457
2442,0.0168516412377
2444,0.0126445796341
2449,0.0113135529682
2456,0.0112035311759
2458,0.027395663783
2462,0.00995638687164
2463,0.00813126377761
2464,0.0023482136894
2465,0.00826600100845
2466,0.00400694133714
2470,0.142994850874
2476,0.00787541642785
2478,0.0278925020248
2482,0.215181335807
2483,0.00760124903172
2484,0.155568957329
2487,0.00132162182126
2488,0.0259454883635
2493,0.00755372922868
2494,0.0029264006298
2495,0.0352078378201
2499,0.0184581819922
2501,0.231496602297
2503,0.0155124859884
2504,0.00644313544035
2507,0.010136961937
2509,0.01595406048
2511,0.0291688051075
2512,0.0666590705514
2515,0.00863956101239
2516,0.00932201836258
2517,0.00756976613775
2521,0.2256180197
2525,0.00142914592288
2527,0.10103263706
2528,0.00722618494183
2529,0.011210732162
2530,0.00532748969272
2531,0.135706946254
2533,0.00325287971646
2537,0.0197864416987
2538,0.0140384631231
2539,0.0245800279081
2541,0.0109299821779
2542,0.101594343781
2543,0.00243772380054
2544,0.00154674483929
2545,0.00700072059408
2546,0.00187752360944
2548,0.033144261688
2549,0.00354112382047
2555,0.00214157649316
2556,0.0125407846645
2558,0.0486642867327
2561,0.183753490448
2563,0.163764193654
2566,0.00650559132919
2567,0.0549438856542
2572,0.00242192717269
2573,0.0176232606173
2574,0.0136113455519
2578,0.00801206752658
2580,0.0251371655613
2581,0.00417324341834
2582,0.00367519562133
2586,0.055350355804
2588,0.00418275035918
2589,0.0586884170771
2591,0.00841631088406
2594,0.0372463352978
2595,0.0112195825204
2596,0.0693088918924
2597,0.00350192910992
2599,0.00799471326172
2600,0.013930185698
2601,0.0447537377477
2611,0.00572822615504
2613,0.00916415080428
2614,0.00430410308763
2615,0.0191759169102
2616,0.25217077136
2617,0.0358460694551
2618,0.0031746069435
2619,0.0256517585367
2626,0.00431846920401
2630,0.21288613975
2632,0.0036983450409
2636,0.0101738534868
2639,0.0322639755905
2642,0.00172961538192
2644,0.248751699924
2647,0.0130116473883
2648,0.249843508005
2649,0.174954950809
2651,0.0170123577118
2652,0.0920087173581
2656,0.232216581702
2658,0.135482817888
2664,0.0036087827757
2667,0.207745790482
2669,0.0356454327703
2670,0.00222978414968
2671,0.214529067278
2672,0.221390351653
2673,0.0017592193326
2678,0.0188907571137
2679,0.0174372028559
2682,0.00321757583879
2684,0.00664552627131
2685,0.0328220687807
2687,0.00616627791896
2689,0.00332488189451
2700,0.00797300040722
2701,0.0120814191177
2702,0.0216433666646
2704,0.03223913908
2707,0.00541335623711
2710,0.0145372208208
2713,0.0192041620612
2715,0.0482633560896
2716,0.0674428492785
2724,0.00440801866353
2726,0.0513471327722
2727,0.00976696051657
2728,0.00428997119889
2730,0.00322018261068
2731,0.0604102760553
2733,0.0392485745251
